30/12/25,24,245,20:07,0.5,07:41,11.7,14:26,1010.2,15:25,1019.2,00:00,0.0,00:00,0.0,5.6,131.2,9,20:58,49,14:27,88,07:15,0.00,0.2,11.7,14:26,9.1,14:27,-2.9,07:54,0.0,00:00,-1.7,07:54,2.6,13:00,-1.9,19:29,39,12.7,0.0,244,11:37,2.0,10:45,11.4,14:27,-1.7,07:54,10.0,14:26,374.7,0.0,00:00
31/12/25,42,39,05:06,-1.8,23:23,7.9,14:41,1015.3,00:44,1023.5,22:58,0.0,00:00,0.0,3.8,201.9,16,01:47,40,10:33,67,20:53,0.00,0.2,7.9,14:41,4.3,14:49,-6.2,23:23,0.0,00:00,-4.8,23:23,-0.5,00:00,-8.4,23:17,12,14.5,0.0,252,11:37,2.0,10:45,7.3,15:27,-4.8,23:23,7.9,14:41,395.9,0.0,00:00
01/01/26,20,230,14:15,-3.5,03:27,8.8,14:02,1018.1,23:25,1024.2,09:05,1.8,23:46,0.4,2.0,121.8,10,01:37,40,13:42,85,23:51,0.00,0.2,8.8,14:02,5.5,13:42,-7.8,03:36,0.4,23:51,-6.5,05:59,1.7,23:25,-10.3,06:50,57,16.2,0.0,271,14:00,2.0,10:46,8.7,13:42,-6.5,05:59,8.8,14:02,418.3,0.4,23:51
02/01/26,20,135,14:22,1.9,00:03,9.7,13:40,1008.1,23:51,1019.2,00:02,9.0,21:53,25.4,5.9,121.2,11,09:12,83,00:00,98,23:35,0.00,0.1,9.7,13:40,8.5,13:40,-1.4,00:03,4.3,21:06,0.0,00:03,8.6,13:09,-0.5,00:00,70,12.4,0.0,313,13:34,3.0,13:34,9.7,13:40,0.0,00:03,9.7,13:40,433.4,25.7,23:24
03/01/26,18,135,23:41,6.6,01:54,12.5,10:44,1006.7,05:47,1008.6,08:51,14.4,20:14,14.3,8.9,98.4,9,05:31,80,10:44,98,00:33,0.00,0.3,12.5,10:44,12.2,10:45,4.3,02:04,7.5,20:44,5.2,02:04,10.6,10:45,6.0,02:30,44,9.4,0.0,357,10:51,3.0,10:50,12.5,10:45,5.2,02:04,14.0,10:45,434.7,25.7,00:13
04/01/26,16,128,14:00,8.6,20:05,11.5,10:00,1005.9,13:10,1008.0,00:30,10.8,16:00,17.7,10.0,86.6,8,17:50,84,10:00,98,21:55,0.00,0.0,11.5,10:00,11.1,12:10,7.1,17:50,5.3,16:05,7.8,17:50,10.5,12:25,8.1,20:45,56,8.3,0.0,105,11:35,1.0,11:35,11.5,10:05,7.8,17:50,12.8,12:25,434.7,23.8,17:20
05/01/26,19,120,02:12,7.9,23:55,10.1,14:41,1004.0,14:08,1007.3,00:00,12.0,09:26,38.5,9.2,80.8,8,11:29,92,05:48,98,04:03,0.00,0.0,10.1,14:41,9.8,15:41,6.6,22:56,7.6,03:11,7.9,23:55,9.7,13:14,7.4,23:37,36,9.1,0.0,69,13:05,0.0,00:00,10.1,14:42,7.6,23:00,11.1,13:14,434.7,51.3,12:59
06/01/26,36,217,15:29,6.3,23:31,11.5,15:16,999.1,14:30,1006.1,23:53,30.0,16:09,38.4,9.0,96.7,9,06:19,86,05:13,99,19:11,0.00,0.2,11.5,15:16,10.3,15:21,4.8,23:33,12.5,16:38,6.3,23:31,10.0,15:23,5.9,23:38,86,9.3,0.0,103,08:58,1.0,08:57,11.1,15:21,6.3,23:31,12.7,15:21,435.4,38.5,16:51
07/01/26,20,186,14:48,0.8,23:55,9.8,13:22,1004.7,13:21,1010.3,23:53,6.6,21:18,2.5,5.1,49.1,6,14:55,76,13:24,98,23:59,0.00,0.2,9.8,13:22,8.6,13:23,-1.5,23:56,1.4,21:27,0.8,23:55,6.6,13:21,0.4,23:55,104,13.2,0.0,307,11:20,3.0,11:20,9.8,13:22,0.8,23:55,9.8,13:22,456.0,38.4,00:00
08/01/26,19,227,15:14,-3.1,06:59,7.6,14:03,1010.0,00:00,1019.3,20:29,0.0,00:00,0.0,1.9,91.8,11,18:16,48,09:59,98,00:01,0.00,0.9,7.6,14:03,5.1,14:03,-6.8,07:59,0.0,00:00,-5.6,07:59,1.2,23:50,-8.0,06:03,62,16.4,0.0,326,11:05,3.0,11:03,7.6,14:03,-5.6,07:59,7.6,14:03,478.9,2.5,00:00
09/01/26,22,127,23:42,2.5,02:34,9.2,13:41,1005.6,23:59,1018.4,00:17,7.2,03:29,11.1,6.6,109.7,8,14:38,82,00:00,98,05:34,0.00,0.0,9.2,13:41,8.2,15:21,-0.2,00:29,4.0,03:57,1.2,00:31,8.5,14:49,0.6,00:00,102,11.7,0.0,144,11:29,1.0,10:50,9.2,13:41,1.2,00:31,9.2,13:41,488.3,11.1,23:55
10/01/26,48,201,08:23,1.9,10:04,8.8,14:39,1000.0,14:29,1009.2,23:45,10.8,05:36,21.2,4.7,95.2,11,08:30,59,23:25,98,03:01,0.00,0.9,8.8,14:39,7.3,14:52,-1.6,08:30,5.1,05:37,-0.9,08:30,6.3,00:32,-3.2,23:25,117,13.6,0.0,316,14:24,3.0,14:24,8.8,14:39,-0.9,08:30,8.8,14:39,511.3,26.3,10:15
11/01/26,39,25,19:31,-0.9,03:39,9.5,11:30,1009.0,00:00,1025.2,23:37,0.0,00:00,0.0,4.0,134.9,13,19:40,42,11:52,82,03:39,0.00,0.5,9.5,11:30,6.9,10:55,-3.9,03:41,0.0,00:00,-1.9,03:27,1.0,11:09,-7.5,22:18,19,14.3,0.0,294,13:38,2.0,10:34,9.5,11:30,-1.9,03:27,9.5,11:30,530.8,21.2,00:00
12/01/26,26,332,00:00,-3.8,06:13,7.9,14:53,1024.9,00:00,1029.7,23:21,0.0,00:00,0.0,1.4,107.9,10,00:00,43,14:54,80,23:28,0.00,0.7,7.9,14:53,5.0,14:53,-7.8,06:15,0.0,00:00,-6.4,06:15,-0.4,12:02,-8.1,07:17,18,16.9,0.0,288,11:50,2.0,10:40,7.9,14:53,-6.4,06:15,7.9,14:53,553.7,0.0,00:00
13/01/26,13,11,01:34,0.9,00:16,9.0,14:15,1025.9,14:09,1029.3,01:01,0.0,00:00,0.0,5.6,75.6,8,01:37,67,10:24,91,19:34,0.00,0.0,9.0,14:15,8.0,14:23,-2.9,00:17,0.0,00:00,-1.6,00:17,6.1,14:16,-3.0,00:00,21,12.7,0.0,168,10:55,1.0,10:17,9.0,14:15,-1.6,00:17,9.0,14:15,569.4,0.0,00:00
